"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","CYTH4","0.725","4.981","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","GPRIN3","0.881","4.980","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","CDCA5","0.755","4.976","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","SMAD3","-0.880","-4.975","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","CMAS","0.670","4.972","False"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","FSCN1","-0.670","-4.970","False"
"B","","","GSE111475","MicroArray","GPL10558","HLA-DQB2","-3.671","-4.969","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","HLA-DOB","-1.118","-4.966","False"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","CMPK2","1.161","4.966","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","GAS6","1.086","4.965","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","TFRC","0.828","4.964","False"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","MTHFD2","1.160","4.962","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","SNORA37","-0.721","-4.957","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","PAQR8","-1.116","-4.956","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","GPR19","0.721","4.954","True"
"B","","","GSE111475","MicroArray","GPL10558","MUC1","3.660","4.954","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","FBXO6","0.720","4.953","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","SYCE2","1.157","4.948","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","GZMH","0.824","4.942","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","CXCR4","-0.719","-4.942","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","UBASH3B","1.153","4.931","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","NDUFA13","-1.152","-4.926","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","TAS2R3","0.664","4.925","False"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","CD53","0.871","4.921","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","RPL41","-1.151","-4.921","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","DTX3L","0.870","4.921","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","HSPH1","-0.747","-4.920","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","BCL6","1.107","4.918","False"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","H2AC6","-0.747","-4.918","True"
"B","","","GSE111475","MicroArray","GPL10558","S1PR1","3.632","4.917","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","SDC4","-1.107","-4.917","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","CENPM","1.075","4.915","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","LUZP1","0.715","4.915","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","VDR","1.149","4.913","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","EMC6","-0.819","-4.910","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","PHTF1","-1.074","-4.910","True"
"B","","","GSE111475","MicroArray","GPL10558","TAF7L","3.626","4.909","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","ICOSLG","-1.105","-4.909","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","TYMP","1.073","4.907","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","TSPAN33","-1.105","-4.906","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","HIF1A","0.713","4.900","True"
"B","","","GSE111475","MicroArray","GPL10558","COL6A3","3.618","4.898","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","SPATA24","0.866","4.896","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","LMNB1","0.866","4.894","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","SLCO4A1","1.101","4.892","False"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","TYMP","0.865","4.889","True"
"B","","","GSE111475","MicroArray","GPL10558","CMTM5","-3.611","-4.889","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","CD180","1.069","4.888","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","GNG10","1.100","4.885","False"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","CISH","0.658","4.884","False"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","SPATA25","-0.863","-4.880","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","IRF8","0.710","4.880","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","ATP8B4","0.862","4.874","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","PGK1","0.862","4.874","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","TMEM245","-0.740","-4.872","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","GBP1","1.065","4.870","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","ZNRF1","0.656","4.866","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","AMZ1","-0.707","-4.860","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","TMEM120A","-1.094","-4.857","False"
"Intestinal Epithelial","","","GSE120904","RNASeq","","IKZF2","0.810","4.857","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","H1-2","0.737","4.855","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","ARMCX2","-0.737","-4.853","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","ATP8B4","0.706","4.851","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","KCNH3","-1.091","-4.844","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","HLA-H","-0.704","-4.843","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","HPGD","0.704","4.843","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","RRM2","-1.058","-4.839","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","IL10","0.807","4.837","False"
"Intestinal Epithelial","","","GSE120904","RNASeq","","CSNK1G2-AS1","-0.806","-4.830","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","NAP1L5","-1.129","-4.828","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","TMEM109","1.087","4.828","False"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","ISG15","0.733","4.825","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","STAT1","-1.054","-4.819","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","SFMBT2","0.852","4.818","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","DENND4C","-1.084","-4.816","False"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","RNASE6","0.731","4.815","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","GZMB","1.126","4.815","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","CDC14A","-0.700","-4.813","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","YPEL4","-0.851","-4.810","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","RAPGEF6","0.700","4.810","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","NFKBIE","-1.051","-4.807","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","PLPP5","-1.051","-4.807","True"
"B","","","GSE111475","MicroArray","GPL10558","FCER1A","3.549","4.804","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","GZMB","0.800","4.798","False"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","VAV1","0.848","4.795","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","DTNBP1","1.049","4.795","True"
"B","","","GSE111475","MicroArray","GPL10558","SLA","3.542","4.795","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","ACP5","0.697","4.794","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","GZMB","1.079","4.792","False"
"B","","","GSE111475","MicroArray","GPL10558","GNA15","3.537","4.788","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","IL18RAP","0.847","4.786","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","GPR137B","-1.077","-4.782","False"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","ANKRD12","-0.726","-4.781","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","CD226","0.845","4.778","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","TIGIT","-1.044","-4.774","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","ID2","0.725","4.773","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","MTHFD2","1.075","4.773","False"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","EVI2A","-0.796","-4.768","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","IL18R1","0.693","4.766","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","CHCHD1","0.642","4.764","False"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","BCL6","1.114","4.762","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","ZFP36","-0.723","-4.760","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","P2RY14","-1.040","-4.758","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","RPL22L1","-1.112","-4.756","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","DGKG","1.071","4.755","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","CRTC3","1.040","4.754","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","ROM1","0.841","4.752","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","NPTX1","-0.640","-4.752","False"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","C9orf40","0.640","4.752","False"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","MRPL12","1.111","4.751","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","ABRAXAS1","-0.721","-4.751","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","MAN1A1","0.840","4.750","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","FGR","-0.840","-4.748","True"
"B","","","GSE111475","MicroArray","GPL10558","CCL2","3.505","4.744","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","IFITM2","0.839","4.742","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","CENPW","-0.791","-4.741","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","RAMP1","-1.108","-4.738","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","SETBP1","0.838","4.737","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","ARID5B","0.689","4.735","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","TRIB1","1.035","4.733","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","PLAU","-1.064","-4.727","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","VDR","0.687","4.726","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","JAK3","0.687","4.722","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","HIGD1A","1.103","4.718","True"
"B","","","GSE111475","MicroArray","GPL10558","TNFRSF11B","-3.485","-4.717","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","PARP9","1.102","4.712","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","SMAD3","-0.686","-4.712","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","IL36G","0.635","4.710","False"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","CCNA2","0.715","4.708","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","ADAMDEC1","-1.029","-4.706","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","CPTP","0.634","4.705","False"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","ETV7","0.832","4.704","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","MGST2","0.714","4.704","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","PQBP1","0.783","4.696","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","HSPB1","-1.027","-4.694","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","PTPN2","1.056","4.692","False"
"Intestinal Epithelial","","","GSE120904","RNASeq","","PI3","-0.782","-4.690","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","PDCD4-AS1","-1.026","-4.690","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","NCF2","-1.056","-4.690","False"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","SLC1A5","0.829","4.686","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","GML","0.631","4.685","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","GAPT","-1.024","-4.685","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","VNN2","1.024","4.684","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","CDC42EP4","-1.053","-4.677","False"
"B","","","GSE111475","MicroArray","GPL10558","RXRA","-3.455","-4.677","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","HSP90AB4P","-1.092","-4.671","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","GZMK","0.826","4.667","True"
"Purified Peripheral Blood","24h","","GSE129093","RNASeq","","WFDC12","-4.056","-4.666","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","ADRB2","-0.825","-4.665","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","TXK","0.825","4.662","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","SNORA21","-0.707","-4.660","True"
"B","","","GSE111475","MicroArray","GPL10558","FASLG","3.440","4.657","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","NME8","-0.627","-4.655","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","ADTRP","1.018","4.655","True"
"Purified Peripheral Blood","24h","","GSE129093","RNASeq","","HCG9","4.046","4.653","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","TIAM1","0.677","4.653","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","PLAAT4","1.018","4.653","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","SELPLG","0.776","4.650","True"
"B","","","GSE111475","MicroArray","GPL10558","ENPP2","3.434","4.648","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","FURIN","0.626","4.648","False"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","RPL29","1.046","4.644","False"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","SYCE3","0.625","4.641","False"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","HOXB7","-0.625","-4.641","False"
"B","","","GSE111475","MicroArray","GPL10558","IL36A","-3.428","-4.640","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","IL32","0.820","4.638","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","MARCKSL1","-1.044","-4.637","False"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","PMS2P4","1.084","4.636","True"
"Purified Peripheral Blood","24h","","GSE129093","RNASeq","","IL1A","-4.028","-4.634","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","LDLR","0.674","4.633","True"
"B","","","GSE111475","MicroArray","GPL10558","ODF1","3.422","4.633","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","B9D2","-0.624","-4.631","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","CD72","1.013","4.630","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","NOTCH1","1.082","4.629","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","ACKR3","-0.624","-4.628","False"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","SPON2","-0.818","-4.624","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","TMEM54","-0.623","-4.623","False"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","IL6ST","0.818","4.623","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","CD200R1","0.672","4.622","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","ACTB","-0.702","-4.622","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","GSDME","-1.011","-4.621","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","HIVEP2","0.672","4.619","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","SLC2A3","0.817","4.617","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","IFI30","0.700","4.614","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","DUSP23","0.622","4.613","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","PTPN18","1.008","4.608","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","BIK","1.007","4.605","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","TRIAP1","1.076","4.603","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","JTB","1.076","4.602","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","HILPDA","0.768","4.601","False"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","SH2B3","-1.036","-4.600","False"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","MELK","-1.075","-4.599","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","C19orf53","-0.619","-4.597","False"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","TSHB","0.619","4.591","False"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","LINC01587","0.618","4.588","False"
"B","","","GSE111475","MicroArray","GPL10558","ADGRE2","3.387","4.585","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","OAS3","-1.003","-4.585","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","PIM2","1.072","4.583","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","SNX11","-1.032","-4.582","False"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","INSL5","0.617","4.579","False"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","TNFSF10","0.810","4.579","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","MN1","-0.810","-4.578","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","PTRHD1","1.070","4.577","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","PTGS1","-1.031","-4.577","False"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","DTX3L","1.070","4.576","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","TANK","0.665","4.574","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","ADORA3","0.616","4.570","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","CDC25B","0.999","4.568","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","AQP3","0.808","4.567","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","CMKLR1","-0.808","-4.565","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","CYTIP","0.663","4.557","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","BMI1","-0.691","-4.551","True"
"Purified Peripheral Blood","24h","","GSE129093","RNASeq","","TMEM256","-3.956","-4.551","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","HES6","-0.804","-4.548","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","SLC27A2","0.613","4.547","False"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","TUBA1B","0.690","4.544","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","ZBTB32","0.993","4.540","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","EGR1","-0.992","-4.538","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","CD52","-0.611","-4.535","False"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","SCGB3A2","0.611","4.533","False"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","SCAMP5","-0.688","-4.531","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","HLA-DQB2","1.059","4.527","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","CEBPD","0.687","4.525","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","TCAF2","0.800","4.524","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","PET100","-0.609","-4.523","False"
"Intestinal Epithelial","","","GSE120904","RNASeq","","KRT86","-0.754","-4.520","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","NAP1L5","-0.754","-4.520","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","TP53I3","1.057","4.520","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","MILR1","0.988","4.518","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","GGCT","-1.055","-4.513","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","GIMAP8","1.055","4.512","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","TXK","0.656","4.510","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","AIM2","0.752","4.509","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","SNN","-1.015","-4.507","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","KDSR","0.655","4.505","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","CDKN1C","-0.751","-4.502","False"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","LDHA","1.013","4.501","False"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","IL20","0.606","4.498","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","GIMAP7","0.653","4.492","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","HERC5","0.749","4.492","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","RASSF6","0.981","4.486","True"
"B","","","GSE111475","MicroArray","GPL10558","MUC20","3.314","4.486","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","ABCG1","-0.793","-4.486","True"
"B","","","GSE111475","MicroArray","GPL10558","DAPK2","3.312","4.484","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","MNDA","1.009","4.483","False"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","HLA-DOB","-0.680","-4.482","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","TRIM58","-1.048","-4.482","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","GBP5","0.979","4.478","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","TBC1D9","-0.679","-4.474","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","PIK3AP1","0.745","4.469","True"
"B","","","GSE111475","MicroArray","GPL10558","CSF2","-3.299","-4.465","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","APOL1","0.790","4.464","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","NPTX1","-1.005","-4.462","False"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","MS4A1","-1.004","-4.461","False"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","CD320","0.677","4.456","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","CCL3","0.742","4.447","True"
"B","","","GSE111475","MicroArray","GPL10558","LPL","-3.284","-4.446","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","GAPT","-1.001","-4.446","False"
"Intestinal Epithelial","","","GSE120904","RNASeq","","SDR16C5","0.741","4.444","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","COA6","-0.599","-4.444","False"
"B","","","GSE111475","MicroArray","GPL10558","SMIM3","3.282","4.443","True"
"Purified Peripheral Blood","24h","","GSE129093","RNASeq","","NPPA","-3.860","-4.440","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","BCL3","1.000","4.440","False"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","IFITM1","0.999","4.438","False"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","NBR2","-0.597","-4.434","False"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","COQ10A","1.036","4.429","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","TCTEX1D4","1.036","4.429","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","AZIN1","-0.672","-4.427","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","CEACAM1","-0.997","-4.427","False"
"B","","","GSE111475","MicroArray","GPL10558","COL14A1","-3.270","-4.426","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","GRINA","-1.035","-4.425","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","LYG2","0.596","4.425","False"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","RAMP3","-0.596","-4.424","False"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","KIF21B","0.738","4.424","False"
"B","","","GSE111475","MicroArray","GPL10558","ST3GAL6","-3.267","-4.423","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","CYBRD1","-0.996","-4.422","False"
