"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","C20orf96","-2.609","-4.226","False"
"Sh-Sy5Y","3h","50ng/mL","GSE7403","MicroArray","HG-U133A","SRP9","0.778","4.224","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","RGCC","-0.810","-4.219","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","PODN","-0.810","-4.219","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","RTN4","1.513","4.219","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","SVEP1","-0.810","-4.218","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","HSPB2","-1.737","-4.218","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","CYP1B1","-1.736","-4.215","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","ZNF281","1.286","4.214","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","GK","0.809","4.213","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","OTOGL","-2.601","-4.212","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","PRRX1","0.809","4.212","False"
"Epithelial","","50ng/mL","E-MTAB-2091","MicroArray","HG-U133_Plus_2","TGFBR1","0.745","4.210","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","PRSS2","0.808","4.210","False"
"Sh-Sy5Y","4h","50ng/mL","GSE7403","MicroArray","HG-U133A","RPL27A","-0.697","-4.208","False"
"Sh-Sy5Y","4h","50ng/mL","GSE7403","MicroArray","HG-U133A","TMEM158","0.697","4.206","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","DRAM1","-0.807","-4.204","False"
"Hcasmc","","","GSE72696","RNASeq","","BDNF","1.445","4.203","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","KIF20A","1.731","4.202","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","ERVMER34-1","2.594","4.200","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","CCDC170","-2.594","-4.200","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","PSMB1","1.506","4.198","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","LPXN","1.729","4.198","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","TEDC1","2.592","4.197","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","CALD1","-0.806","-4.195","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","DOT1L","1.280","4.193","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","NOX4","-1.726","-4.191","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","FHL1","-1.726","-4.191","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","CD1D","-2.588","-4.190","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","LYG2","2.587","4.190","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","HNRNPA2B1","1.503","4.189","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","JARID2","1.278","4.187","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","ICAM5","-2.584","-4.184","False"
"Sh-Sy5Y","3h","50ng/mL","GSE7403","MicroArray","HG-U133A","ACTR10","0.770","4.182","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","CLEC3B","-0.803","-4.182","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","TNFAIP6","1.722","4.180","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","SLC25A31","-2.581","-4.179","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","ADM","-0.801","-4.173","False"
"Sh-Sy5Y","4h","50ng/mL","GSE7403","MicroArray","HG-U133A","ATP1A3","-0.691","-4.172","False"
"Sh-Sy5Y","3h","50ng/mL","GSE7403","MicroArray","HG-U133A","TMEM14B","0.768","4.170","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","CPLANE1","2.572","4.165","False"
"Epithelial","","50ng/mL","E-MTAB-2091","MicroArray","HG-U133_Plus_2","DUSP10","-0.736","-4.163","False"
"Sh-Sy5Y","4h","50ng/mL","GSE7403","MicroArray","HG-U133A","HSPB1","0.689","4.158","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","CSRP2","-1.711","-4.155","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","ALOX12B","-2.563","-4.150","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","MYO18B","2.562","4.149","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","ANKRD33B","-1.266","-4.148","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","PLEKHO2","-1.265","-4.143","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","IER5","1.485","4.139","False"
"Ag01518 Forskin Fibroblast","1h","","GSE14256","MicroArray","HG-U133A_2","JUN","0.870","4.139","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","DDX4","2.554","4.135","False"
"Hcasmc","","","GSE72696","RNASeq","","SPHK1","1.421","4.134","False"
"Sh-Sy5Y","3h","50ng/mL","GSE7403","MicroArray","HG-U133A","SRP19","0.760","4.131","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","LBH","-1.261","-4.131","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","SCAF8","1.481","4.130","False"
"Hcasmc","","","GSE72696","RNASeq","","CLCF1","1.420","4.129","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","HOXD4","-2.548","-4.126","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","CPA1","2.548","4.126","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","PKD2","-0.792","-4.125","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","UBQLN2","1.479","4.124","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","IFIT3","-1.696","-4.119","False"
"Sh-Sy5Y","4h","50ng/mL","GSE7403","MicroArray","HG-U133A","PFN2","0.682","4.117","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","WLS","0.791","4.117","False"
"Sh-Sy5Y","3h","50ng/mL","GSE7403","MicroArray","HG-U133A","VGF","0.758","4.117","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","RGS17","1.696","4.116","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","DDIT3","-1.256","-4.115","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","STARD13","-1.256","-4.115","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","ID2","-1.694","-4.113","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","HCN3","2.538","4.110","False"
"Sh-Sy5Y","4h","50ng/mL","GSE7403","MicroArray","HG-U133A","LDHA","0.681","4.110","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","SMTN","1.691","4.105","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","IL27RA","1.252","4.103","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","MAD2L1","1.690","4.102","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","MC3R","-2.533","-4.101","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","VMA21","2.531","4.099","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","RHOBTB1","-1.688","-4.097","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","MYO10","0.786","4.095","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","PDGFD","-1.687","-4.095","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","PNMA1","1.469","4.095","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","CDX2","2.528","4.094","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","TUBA4A","1.248","4.088","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","KDM3A","-1.248","-4.087","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","PKIA","1.683","4.085","False"
"Sh-Sy5Y","4h","50ng/mL","GSE7403","MicroArray","HG-U133A","FAM131A","0.676","4.085","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","SND1-IT1","0.784","4.082","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","TNFRSF12A","1.245","4.079","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","A4GALT","-2.519","-4.078","False"
"Hcasmc","","","GSE72696","RNASeq","","CDKN1B","-1.401","-4.074","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","EBP","1.678","4.074","False"
"Sh-Sy5Y","4h","50ng/mL","GSE7403","MicroArray","HG-U133A","MAP2K1","0.675","4.073","False"
"Sh-Sy5Y","4h","50ng/mL","GSE7403","MicroArray","HG-U133A","GNG11","0.674","4.071","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","CRIP2","-1.460","-4.071","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","TAFA2","-2.513","-4.070","False"
"Epithelial","","50ng/mL","E-MTAB-2091","MicroArray","HG-U133_Plus_2","ZNF280B","0.719","4.067","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","WEE1","-1.241","-4.067","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","DLD","1.459","4.066","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","HMGA2","0.781","4.065","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","NUMA1","-1.458","-4.063","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","MAPK12","2.509","4.063","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","RPA4","2.508","4.062","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","TUBB3","0.780","4.061","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","FOXN3","-1.673","-4.061","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","TMEM14B","1.456","4.060","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","FCAMR","2.507","4.060","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","MAFF","1.239","4.058","False"
"Sh-Sy5Y","3h","50ng/mL","GSE7403","MicroArray","HG-U133A","CXCR4","0.747","4.056","False"
"Epithelial","","50ng/mL","E-MTAB-2091","MicroArray","HG-U133_Plus_2","GPR180","-0.717","-4.056","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","FRMD8","1.237","4.054","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","IGFBP5","-0.777","-4.048","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","IL1RAPL2","-2.500","-4.048","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","AREG","-2.496","-4.042","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","RRS1","1.233","4.040","False"
"Sh-Sy5Y","3h","50ng/mL","GSE7403","MicroArray","HG-U133A","RPL14","0.743","4.038","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","RPS7","0.775","4.036","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","MSC","1.232","4.036","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","HAUS8","2.492","4.035","False"
"Hcasmc","","","GSE72696","RNASeq","","EPHA2","1.387","4.033","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","HNRNPA3P1","2.490","4.032","False"
"Sh-Sy5Y","4h","50ng/mL","GSE7403","MicroArray","HG-U133A","PSAT1","0.666","4.023","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","AQP3","1.228","4.021","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","CORO2B","1.227","4.020","False"
"Epithelial","","50ng/mL","E-MTAB-2091","MicroArray","HG-U133_Plus_2","TPTE","-0.711","-4.018","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","CAPN14","2.480","4.017","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","IRS2","-1.226","-4.016","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","SOWAHC","1.226","4.016","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","FAT4","-1.653","-4.014","False"
"Hcasmc","","","GSE72696","RNASeq","","KBTBD8","1.380","4.013","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","ODAM","2.478","4.013","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","PRPS1L1","-2.478","-4.013","False"
"Epithelial","","50ng/mL","E-MTAB-2091","MicroArray","HG-U133_Plus_2","SPTLC3","-0.709","-4.011","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","PLEKHF1","-1.224","-4.009","False"
"Sh-Sy5Y","4h","50ng/mL","GSE7403","MicroArray","HG-U133A","LRRC59","0.664","4.008","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","CLIP3","-0.769","-4.006","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","ERICH6","2.474","4.006","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","LBH","-1.649","-4.005","False"
"Ag01518 Forskin Fibroblast","1h","","GSE14256","MicroArray","HG-U133A_2","NAMPT","0.841","4.003","False"
"Epithelial","","50ng/mL","E-MTAB-2091","MicroArray","HG-U133_Plus_2","DLEU2","0.707","4.000","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","SLC8A2","-2.469","-3.998","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","TTK","1.646","3.997","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","SPRED3","1.219","3.992","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","TFRC","1.432","3.991","False"
"Sh-Sy5Y","4h","50ng/mL","GSE7403","MicroArray","HG-U133A","SRPRB","0.661","3.991","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","CLTRN","-2.463","-3.989","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","SLC2A6","1.641","3.985","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","PTP4A2","1.429","3.984","False"
"Ag01518 Forskin Fibroblast","1h","","GSE14256","MicroArray","HG-U133A_2","PLAU","0.837","3.984","False"
"Ag01518 Forskin Fibroblast","1h","","GSE14256","MicroArray","HG-U133A_2","RGS2","0.837","3.984","False"
"Epithelial","","50ng/mL","E-MTAB-2091","MicroArray","HG-U133_Plus_2","ASZ1","-0.704","-3.983","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","MOGAT1","2.459","3.981","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","ITPRIP","0.765","3.981","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","SPATA2L","1.215","3.981","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","SRP9","1.428","3.980","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","DAAM2","-1.639","-3.979","False"
"Sh-Sy5Y","3h","50ng/mL","GSE7403","MicroArray","HG-U133A","RACGAP1","0.732","3.979","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","LRRFIP1","1.214","3.976","False"
"Ag01518 Forskin Fibroblast","1h","","GSE14256","MicroArray","HG-U133A_2","DDIT4","0.836","3.976","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","HMGCS1","1.637","3.974","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","CNN1","-0.763","-3.972","False"
"Sh-Sy5Y","3h","50ng/mL","GSE7403","MicroArray","HG-U133A","ACP1","0.731","3.971","False"
"Sh-Sy5Y","3h","50ng/mL","GSE7403","MicroArray","HG-U133A","KDM3A","0.731","3.970","False"
"Ag01518 Forskin Fibroblast","1h","","GSE14256","MicroArray","HG-U133A_2","FEM1C","0.834","3.970","False"
"Ag01518 Forskin Fibroblast","1h","","GSE14256","MicroArray","HG-U133A_2","AVPI1","0.834","3.970","False"
"Sh-Sy5Y","4h","50ng/mL","GSE7403","MicroArray","HG-U133A","POP7","0.657","3.969","False"
"Ag01518 Forskin Fibroblast","1h","","GSE14256","MicroArray","HG-U133A_2","TCIM","0.834","3.969","False"
"Sh-Sy5Y","3h","50ng/mL","GSE7403","MicroArray","HG-U133A","CHMP5","0.731","3.969","False"
"Hcasmc","","","GSE72696","RNASeq","","LINC01128","1.363","3.965","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","MAT2A","1.210","3.963","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","GRIA1","-1.632","-3.963","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","PCDHB8","2.445","3.959","False"
"Ag01518 Forskin Fibroblast","1h","","GSE14256","MicroArray","HG-U133A_2","RRAD","0.832","3.958","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","LRRN3","-0.760","-3.956","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","PLAU","1.629","3.956","False"
"Hcasmc","","","GSE72696","RNASeq","","GDF15","1.360","3.956","False"
"Ag01518 Forskin Fibroblast","1h","","GSE14256","MicroArray","HG-U133A_2","MYC","0.831","3.953","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","GCM1","2.440","3.952","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","TJP2","1.627","3.949","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","TM7SF2","-0.758","-3.949","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","ATP1B1","1.416","3.947","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","PMAIP1","1.205","3.946","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","SCGB1D1","2.437","3.946","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","RGS9","-2.437","-3.946","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","RXRG","2.435","3.942","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","JAG1","-1.624","-3.942","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","SLC34A2","2.434","3.942","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","ALDOC","-0.757","-3.942","False"
"Sh-Sy5Y","05h","50ng/mL","GSE7403","MicroArray","HG-U133A","MMADHC","-0.775","-3.940","False"
"Sh-Sy5Y","3h","50ng/mL","GSE7403","MicroArray","HG-U133A","HNRNPC","0.725","3.938","False"
"Sh-Sy5Y","3h","50ng/mL","GSE7403","MicroArray","HG-U133A","GET1","0.725","3.937","False"
"Epithelial","","50ng/mL","E-MTAB-2091","MicroArray","HG-U133_Plus_2","DLX6","-0.696","-3.935","False"
"Sh-Sy5Y","3h","50ng/mL","GSE7403","MicroArray","HG-U133A","IER5","0.724","3.931","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","RACGAP1","1.617","3.926","False"
"Sh-Sy5Y","3h","50ng/mL","GSE7403","MicroArray","HG-U133A","DPM1","0.722","3.924","False"
"Hcasmc","","","GSE72696","RNASeq","","TREH","1.349","3.924","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","CH25H","1.616","3.923","False"
"Sh-Sy5Y","05h","50ng/mL","GSE7403","MicroArray","HG-U133A","MKNK2","0.772","3.922","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","NPAP1","-2.422","-3.922","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","TFRC","2.421","3.921","False"
"Hcasmc","","","GSE72696","RNASeq","","PMEPA1","1.348","3.921","False"
"Hcasmc","","","GSE72696","RNASeq","","GAS1","1.348","3.920","False"
"Ag01518 Forskin Fibroblast","1h","","GSE14256","MicroArray","HG-U133A_2","FOXF1","0.824","3.920","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","KIAA1210","-2.421","-3.920","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","STX1A","0.753","3.919","False"
"Hcasmc","","","GSE72696","RNASeq","","PNRC1","1.346","3.916","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","HSD17B3","-2.417","-3.913","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","FOXC1","-0.751","-3.911","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","KLF2","-0.751","-3.911","False"
"Hcasmc","","","GSE72696","RNASeq","","IL24","1.344","3.910","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","IGFBP4","-0.751","-3.910","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","HAPLN2","-2.413","-3.907","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","DEFB125","2.413","3.907","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","PRSS23","-0.750","-3.906","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","SLC4A2","2.411","3.904","False"
"Epithelial","","50ng/mL","E-MTAB-2091","MicroArray","HG-U133_Plus_2","FUT8","-0.690","-3.902","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","HMGA2","1.191","3.902","False"
"Epithelial","","50ng/mL","E-MTAB-2091","MicroArray","HG-U133_Plus_2","PLEKHA2","-0.690","-3.902","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","NREP","-0.749","-3.901","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","BICD2","1.399","3.901","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","PSMD7","1.399","3.900","False"
"Hcasmc","","","GSE72696","RNASeq","","INSIG1","1.341","3.899","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","SH3BP4","1.397","3.895","False"
"Hcasmc","","","GSE72696","RNASeq","","CPEB4","1.339","3.895","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","PRC1","1.397","3.893","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","EFNB2","1.188","3.891","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","CDCP1","1.187","3.890","False"
"Sh-Sy5Y","2h","50ng/mL","GSE7403","MicroArray","HG-U133A","HAT1","1.395","3.889","False"
"Ag01518 Forskin Fibroblast","1h","","GSE14256","MicroArray","HG-U133A_2","KLF9","0.817","3.889","False"
"Sh-Sy5Y","3h","50ng/mL","GSE7403","MicroArray","HG-U133A","ZNHIT3","0.716","3.889","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","CREB3L3","-2.400","-3.886","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","CTTNBP2","-1.186","-3.885","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","STEAP1B","1.600","3.884","False"
"Epithelial","","50ng/mL","E-MTAB-2091","MicroArray","HG-U133_Plus_2","SLC5A12","-0.687","-3.883","False"
"Sh-Sy5Y","4h","50ng/mL","GSE7403","MicroArray","HG-U133A","DUSP6","0.643","3.881","False"
"Hcasmc","","","GSE72696","RNASeq","","DCUN1D3","1.334","3.881","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","SLC26A10","2.396","3.880","False"
"Hepatic Stellate","2h","20ng/mL","GSE119606","RNASeq","","SYT7","1.184","3.879","False"
"Hcasmc","","","GSE72696","RNASeq","","ISG20","1.332","3.875","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","NUP54","2.393","3.874","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","FST","0.744","3.874","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","TFEC","-2.391","-3.872","False"
"Sh-Sy5Y","05h","50ng/mL","GSE7403","MicroArray","HG-U133A","KLHDC2","-0.761","-3.868","False"
"Hcasmc","","","GSE72696","RNASeq","","RHOU","1.330","3.868","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","KLRC3","-2.388","-3.868","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","ARRB2","2.387","3.866","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","UBA7","-0.742","-3.864","False"
"Gingival Fibroblast","","","GSE61314","MicroArray","GPL570","BCORP1","-2.385","-3.862","False"
"Newborn Foreskin Fibroblasts Immortalized With Htert","24h","20ng/mL","GSE40720","MicroArray","GPL6947","CEBPD","-0.741","-3.861","False"
"Ag01518 Forskin Fibroblast","24h","","GSE14256","MicroArray","HG-U133A_2","GPRASP1","-1.590","-3.860","False"
