"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","TRNP1","-1.590","-4.766","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","SFRP4","-0.647","-4.766","False"
"Mcf7","24h","","GSE7561","MicroArray","HG-U133A_2","FOXM1","1.644","4.766","False"
"Mcf7","24h","","GSE7561","MicroArray","HG-U133A_2","NIBAN1","1.644","4.766","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","AHSA2P","-0.646","-4.765","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","POMC","-1.587","-4.760","False"
"Hela Kyoto","4h","6.25ng/mL","GSE121485","RNASeq","","VDR","0.415","4.758","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","RIPPLY2","3.080","4.754","False"
"Hela Kyoto","4h","6.25ng/mL","GSE121485","RNASeq","","TFRC","0.415","4.753","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","FBN2","0.645","4.753","False"
"H9","45d","","GSE89957","RNASeq","","ATP11C","-1.252","-4.752","False"
"Mcf7","24h","","GSE7561","MicroArray","HG-U133A_2","RIN2","-1.639","-4.752","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","SEMA6A","-1.584","-4.749","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","SLCO1B1","-3.077","-4.749","False"
"Mcf7","24h","","GSE7561","MicroArray","HG-U133A_2","AURKB","1.638","4.748","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","OR5P2","1.583","4.748","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","MXRA5","0.644","4.747","False"
"Mcf7 Breast Cancer","24h","50ng/mL","GSE18953","MicroArray","GPL9550","AKR1C1","2.662","4.745","False"
"Hela Kyoto","4h","100ng/mL","GSE121485","RNASeq","","HMGCS1","1.019","4.739","False"
"Mcf7 Breast Cancer","24h","50ng/mL","GSE18953","MicroArray","GPL9550","H2BC14","2.658","4.738","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","FMO3","-0.643","-4.737","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","VASN","0.608","4.737","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","C16orf46","3.069","4.737","False"
"Mcf7","24h","","GSE26834","MicroArray","HG-U133A_2","ATF3","1.660","4.733","False"
"Endometrial Carcinoma","","","GSE109022","MicroArray","GPL17692","LYAR","1.004","4.732","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","FST","-0.642","-4.731","False"
"H9","90d","","GSE89957","RNASeq","","TNNT1","1.035","4.731","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","PLAUR","0.607","4.730","False"
"Endometrial Carcinoma","","","GSE109022","MicroArray","GPL17692","PDSS1","1.002","4.719","False"
"Hela Kyoto","4h","6.25ng/mL","GSE121485","RNASeq","","UBASH3B","0.412","4.719","False"
"H9","45d","","GSE89957","RNASeq","","GALNT5","-1.244","-4.719","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","GRPEL1","0.605","4.718","False"
"Mcf7 Breast Cancer","24h","50ng/mL","GSE18953","MicroArray","GPL9550","IL23R","2.646","4.715","False"
"Mcf7","24h","","GSE26834","MicroArray","HG-U133A_2","FOXM1","1.653","4.712","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","CHST3","0.604","4.709","False"
"Endometrial Carcinoma","","","GSE109022","MicroArray","GPL17692","PHLDA2","0.999","4.708","False"
"Endometrial Carcinoma","","","GSE109022","MicroArray","GPL17692","DNAJC12","-0.999","-4.706","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","INSIG1","0.604","4.705","False"
"Mcf7 Breast Cancer","24h","50ng/mL","GSE18953","MicroArray","GPL9550","HMX1","-2.639","-4.705","False"
"Mcf7","24h","","GSE7561","MicroArray","HG-U133A_2","CA4","1.623","4.704","False"
"H9","45d","","GSE89957","RNASeq","","CKM","1.239","4.702","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","SCGB1D2","-1.568","-4.702","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","FHOD1","0.603","4.701","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","MYBPH","0.603","4.700","False"
"Mcf7","24h","","GSE26834","MicroArray","HG-U133A_2","PCK2","1.649","4.700","False"
"Tumor Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","CABCOCO1","2.812","4.699","False"
"Endometrial Carcinoma","","","GSE109022","MicroArray","GPL17692","C6orf141","-0.997","-4.698","False"
"Mcf7 Breast Cancer","24h","50ng/mL","GSE18953","MicroArray","GPL9550","PCDHGA8","-2.636","-4.698","False"
"Mcf7","3h","","GSE26834","MicroArray","HG-U133A_2","TXNIP","-1.550","-4.698","False"
"H9","45d","","GSE89957","RNASeq","","TMEM200A","-1.238","-4.696","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","PDX1","3.042","4.695","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","MYCNOS","3.042","4.694","False"
"H9","45d","","GSE89957","RNASeq","","TMEM37","1.237","4.694","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","CD248","0.637","4.693","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","DKK1","-0.637","-4.693","False"
"Mcf7","24h","","GSE7561","MicroArray","HG-U133A_2","PTGER4","-1.619","-4.692","False"
"H9","45d","","GSE89957","RNASeq","","TYR","1.235","4.688","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","LMCD1","-0.636","-4.686","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","RRAS2","-0.636","-4.686","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","OLFML2B","-0.601","-4.682","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","ERF","0.601","4.682","False"
"Mcf7","24h","","GSE26834","MicroArray","HG-U133A_2","PTGER4","-1.642","-4.682","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","CSRNP2","0.601","4.681","False"
"Mcf7","24h","","GSE26834","MicroArray","HG-U133A_2","RASSF1","1.642","4.681","False"
"Hela Kyoto","4h","100ng/mL","GSE121485","RNASeq","","CCDC28A","-1.006","-4.679","False"
"Mcf7","3h","","GSE26834","MicroArray","HG-U133A_2","ANKRA2","-1.543","-4.678","False"
"Hela Kyoto","4h","100ng/mL","GSE121485","RNASeq","","PLA2G3","1.005","4.675","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","LRIG3","0.634","4.674","False"
"Ccl171 Fibroblast","24h","50ng/mL","GSE18954","MicroArray","GPL9550","IL6ST","-2.655","-4.674","False"
"Mcf7 Breast Cancer","24h","50ng/mL","GSE18953","MicroArray","GPL9550","RTL9","2.622","4.674","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","CLCN6","-1.558","-4.672","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","HERC6","0.634","4.672","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","NRG3","3.027","4.671","False"
"Hela Kyoto","4h","100ng/mL","GSE121485","RNASeq","","CA9","1.004","4.670","False"
"H9","90d","","GSE89957","RNASeq","","CA3","1.021","4.664","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","SPOCD1","-0.633","-4.664","False"
"Mcf7 Breast Cancer","24h","50ng/mL","GSE18953","MicroArray","GPL9550","SHCBP1L","-2.616","-4.662","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","GPR68","-1.555","-4.661","False"
"Mcf7 Breast Cancer","24h","50ng/mL","GSE18953","MicroArray","GPL9550","OMD","-2.614","-4.659","False"
"Mcf7","3h","","GSE26834","MicroArray","HG-U133A_2","MCM10","1.536","4.658","False"
"Ccl171 Fibroblast","24h","50ng/mL","GSE18954","MicroArray","GPL9550","SHMT2","-2.644","-4.655","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","RRS1","0.597","4.653","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","RARRES1","-1.551","-4.651","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","ESM1","-0.631","-4.650","False"
"H9","90d","","GSE89957","RNASeq","","PCOLCE2","1.017","4.650","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","SCRG1","3.012","4.649","False"
"Mcf7","24h","","GSE26834","MicroArray","HG-U133A_2","AURKB","1.630","4.646","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","POLR1C","0.596","4.644","False"
"Hela Kyoto","4h","100ng/mL","GSE121485","RNASeq","","PCMTD1","-0.998","-4.643","False"
"H9","90d","","GSE89957","RNASeq","","S100P","1.016","4.642","False"
"Mcf7 Breast Cancer","24h","50ng/mL","GSE18953","MicroArray","GPL9550","CRX","-2.604","-4.642","False"
"Endometrial Carcinoma","","","GSE109022","MicroArray","GPL17692","SLC25A10","0.985","4.640","False"
"Endometrial Carcinoma","","","GSE109022","MicroArray","GPL17692","ANKRA2","-0.984","-4.639","False"
"H9","90d","","GSE89957","RNASeq","","MYL4","1.014","4.636","False"
"Mcf7","3h","","GSE7561","MicroArray","HG-U133A_2","NBR1","-1.511","-4.636","False"
"Endometrial Carcinoma","","","GSE109022","MicroArray","GPL17692","CCNE1","0.983","4.631","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","CAMK1D","-1.544","-4.630","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","DTWD1","-0.628","-4.628","False"
"Mcf7","3h","","GSE7561","MicroArray","HG-U133A_2","CDC6","1.509","4.628","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","NIBAN1","1.544","4.628","False"
"Endometrial Carcinoma","","","GSE109022","MicroArray","GPL17692","PSCA","-0.982","-4.627","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","BOC","0.628","4.627","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","FBXO5","0.628","4.625","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","PHF13","0.593","4.624","False"
"H9","90d","","GSE89957","RNASeq","","MYLPF","1.011","4.623","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","SIRPA","0.593","4.620","False"
"Mcf7","3h","","GSE26834","MicroArray","HG-U133A_2","DTL","1.523","4.619","False"
"Mcf7 Breast Cancer","24h","50ng/mL","GSE18953","MicroArray","GPL9550","DOK2","2.591","4.618","False"
"Mcf7","24h","","GSE7561","MicroArray","HG-U133A_2","MYBL2","1.593","4.618","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","OGN","-0.592","-4.617","False"
"Mcf7","24h","","GSE26834","MicroArray","HG-U133A_2","PPM1E","1.620","4.616","False"
"Hela Kyoto","4h","12.5ng/mL","GSE121485","RNASeq","","HSPB8","0.435","4.613","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","PRPH","1.538","4.612","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","GSE1","0.591","4.609","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","CARMIL3","-2.986","-4.609","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","NKX2-2","1.537","4.607","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","ACTC1","-1.537","-4.607","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","POU4F2","-1.536","-4.605","False"
"Wm35","","","GSE59343","MicroArray","GPL10558","DHCR7","0.861","4.605","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","FER1L5","1.535","4.604","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","C12orf56","2.983","4.603","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","C1orf116","2.982","4.602","False"
"Mcf7","24h","","GSE7561","MicroArray","HG-U133A_2","PPM1E","1.587","4.599","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","ANLN","0.624","4.599","False"
"Mcf7 Breast Cancer","24h","50ng/mL","GSE18953","MicroArray","GPL9550","STRC","2.579","4.597","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","GLS","-0.624","-4.597","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","GAP43","0.624","4.596","False"
"Ccl171 Fibroblast","24h","50ng/mL","GSE18954","MicroArray","GPL9550","ZMAT5","2.607","4.589","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","NFAM1","1.531","4.589","False"
"Endometrial Carcinoma","","","GSE109022","MicroArray","GPL17692","LIPH","-0.973","-4.586","False"
"H9","90d","","GSE89957","RNASeq","","NPAS4","-1.003","-4.586","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","OTOS","2.971","4.585","False"
"H9","45d","","GSE89957","RNASeq","","TYRP1","1.208","4.584","False"
"H9","90d","","GSE89957","RNASeq","","A2M","1.003","4.584","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","JUN","1.529","4.583","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","SNCB","-2.968","-4.581","False"
"Endometrial Carcinoma","","","GSE109022","MicroArray","GPL17692","ARRDC4","0.972","4.579","False"
"Mcf7","24h","","GSE26834","MicroArray","HG-U133A_2","CA4","1.607","4.579","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","SLC12A8","-0.621","-4.579","False"
"Mcf7","24h","","GSE26834","MicroArray","HG-U133A_2","RIN2","-1.606","-4.578","False"
"Mcf7","3h","","GSE7561","MicroArray","HG-U133A_2","MGLL","1.491","4.573","False"
"Hela Kyoto","4h","100ng/mL","GSE121485","RNASeq","","CTDSP2","-0.983","-4.572","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","EIF1","0.586","4.572","False"
"Mcf7","3h","","GSE26834","MicroArray","HG-U133A_2","ATP2B4","-1.508","-4.571","False"
"Wm35","","","GSE59343","MicroArray","GPL10558","MUC1","-0.854","-4.570","False"
"Hela Kyoto","4h","6.25ng/mL","GSE121485","RNASeq","","LINC00324","-0.399","-4.570","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","SRGN","-0.620","-4.568","False"
"H9","45d","","GSE89957","RNASeq","","S100A16","1.203","4.564","False"
"Hela Kyoto","4h","12.5ng/mL","GSE121485","RNASeq","","DAB2","-0.430","-4.562","False"
"Mcf7","24h","","GSE7561","MicroArray","HG-U133A_2","HSD17B11","-1.574","-4.561","False"
"Hela Kyoto","4h","12.5ng/mL","GSE121485","RNASeq","","MT1X","0.429","4.558","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","KCTD8","2.953","4.558","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","LAMP5","-1.520","-4.557","False"
"Endometrial Carcinoma","","","GSE109022","MicroArray","GPL17692","ZFYVE1","-0.966","-4.552","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","GPR150","2.949","4.551","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","PNMA2","-0.617","-4.551","False"
"Mcf7 Breast Cancer","24h","50ng/mL","GSE18953","MicroArray","GPL9550","PDCD1","2.553","4.551","False"
"Wm35","","","GSE59343","MicroArray","GPL10558","EDNRA","-0.850","-4.548","False"
"Mcf7","3h","","GSE7561","MicroArray","HG-U133A_2","GLUL","-1.483","-4.547","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","CMPK1","-0.583","-4.545","False"
"H9","90d","","GSE89957","RNASeq","","CFI","0.994","4.545","False"
"Mcf7","3h","","GSE26834","MicroArray","HG-U133A_2","PTGER4","-1.498","-4.541","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","COPS9","2.941","4.540","False"
"Hela Kyoto","4h","12.5ng/mL","GSE121485","RNASeq","","HKDC1","0.427","4.535","False"
"Mcf7","24h","","GSE7561","MicroArray","HG-U133A_2","RNASE4","-1.564","-4.534","False"
"Mcf7","24h","","GSE7561","MicroArray","HG-U133A_2","CENPE","1.563","4.532","False"
"Hela Kyoto","4h","100ng/mL","GSE121485","RNASeq","","ZXDB","-0.974","-4.530","False"
"Mcf7","24h","","GSE26834","MicroArray","HG-U133A_2","HSD17B11","-1.589","-4.529","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","LRRC19","-1.510","-4.528","False"
"Wm35","","","GSE59343","MicroArray","GPL10558","MXD4","-0.846","-4.528","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","SNAI2","0.580","4.525","False"
"Hela Kyoto","4h","100ng/mL","GSE121485","RNASeq","","ING4","-0.973","-4.525","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","C7orf69","-1.509","-4.525","False"
"H9","90d","","GSE89957","RNASeq","","MYOZ1","0.990","4.524","False"
"Hela Kyoto","4h","100ng/mL","GSE121485","RNASeq","","LINC00324","-0.972","-4.519","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","CHIA","2.928","4.519","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","NCAPG","0.613","4.519","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","LYPD4","1.507","4.518","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","GEM","0.579","4.515","False"
"Mcf7 Breast Cancer","24h","50ng/mL","GSE18953","MicroArray","GPL9550","P2RX3","2.533","4.515","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","UGCG","-2.925","-4.514","False"
"Mcf7","24h","","GSE7561","MicroArray","HG-U133A_2","NPY5R","-1.557","-4.514","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","PNISR","-0.612","-4.512","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","VAMP8","0.579","4.512","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","MAGEB1","-1.504","-4.510","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","C4orf17","-1.503","-4.508","False"
"H9","45d","","GSE89957","RNASeq","","WDR49","-1.188","-4.506","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","ZNF222","-1.503","-4.506","False"
"Mcf7","3h","","GSE26834","MicroArray","HG-U133A_2","SCARB2","-1.486","-4.505","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","TAP1","0.578","4.505","False"
"Mcf7","3h","","GSE26834","MicroArray","HG-U133A_2","SFN","1.486","4.504","False"
"Wm35","","","GSE59343","MicroArray","GPL10558","ITGA1","-0.842","-4.504","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","SORT1","-0.611","-4.503","False"
"Ccl171 Fibroblast","24h","50ng/mL","GSE18954","MicroArray","GPL9550","ZNF121","-2.557","-4.501","False"
"Mcf7","3h","","GSE7561","MicroArray","HG-U133A_2","SFN","1.467","4.501","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","SERTAD2","0.577","4.497","False"
"Hela Kyoto","4h","100ng/mL","GSE121485","RNASeq","","MC1R","-0.965","-4.491","False"
"Ccl171 Fibroblast","24h","50ng/mL","GSE18954","MicroArray","GPL9550","SERPINB6","-2.550","-4.489","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","LAMB1","-0.576","-4.489","False"
"Hela Kyoto","4h","6.25ng/mL","GSE121485","RNASeq","","CARD16","0.392","4.486","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","PIR","-0.608","-4.485","False"
"Ccl171 Fibroblast","24h","50ng/mL","GSE18954","MicroArray","GPL9550","CCDC113","-2.547","-4.484","False"
"Mcf7","24h","","GSE7561","MicroArray","HG-U133A_2","NDC80","1.547","4.483","False"
"H9","45d","","GSE89957","RNASeq","","PRSS12","-1.181","-4.482","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","CXCL8","-2.904","-4.482","False"
"H9","45d","","GSE89957","RNASeq","","FAM81B","-1.181","-4.481","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","ABLIM1","-1.493","-4.478","False"
"Hela Kyoto","4h","6.25ng/mL","GSE121485","RNASeq","","GBP3","0.391","4.476","False"
"Hela Kyoto","4h","12.5ng/mL","GSE121485","RNASeq","","C3","-0.421","-4.472","False"
"Mcf7","3h","","GSE7561","MicroArray","HG-U133A_2","PTGER4","-1.458","-4.472","False"
"Tumor Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","CCL21","2.676","4.472","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","FASN","0.573","4.470","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","GPM6B","-1.491","-4.469","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","TUFT1","0.573","4.469","False"
"Mcf7","24h","","GSE26834","MicroArray","HG-U133A_2","NDC80","1.568","4.468","False"
"Hela Kyoto","4h","100ng/mL","GSE121485","RNASeq","","ADM","0.961","4.468","False"
"Tumor Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","CLPS","2.673","4.467","False"
"Tumor Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","UCN2","-2.673","-4.467","False"
"Endometrial Carcinoma","","","GSE109022","MicroArray","GPL17692","DYRK1B","-0.948","-4.466","False"
"Wm35","","","GSE59343","MicroArray","GPL10558","RPL28","-0.835","-4.466","False"
"Mcf7","3h","","GSE26834","MicroArray","HG-U133A_2","NOP16","1.472","4.463","False"
"H9","45d","","GSE89957","RNASeq","","NEUROD6","1.176","4.463","False"
"H9","90d","","GSE89957","RNASeq","","SDC1","0.976","4.461","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","OR12D2","2.889","4.458","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","NANOS2","-1.487","-4.458","False"
"Mcf7","3h","","GSE7561","MicroArray","HG-U133A_2","CORO1A","1.453","4.458","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","H1-2","-0.605","-4.457","False"
"H9","90d","","GSE89957","RNASeq","","SPP1","0.975","4.456","False"
"Hela Kyoto","4h","12.5ng/mL","GSE121485","RNASeq","","FTH1P3","0.420","4.455","False"
"H9","90d","","GSE89957","RNASeq","","VAMP8","0.975","4.454","False"
"H9","45d","","GSE89957","RNASeq","","COL8A1","1.173","4.453","False"
"H9","45d","","GSE89957","RNASeq","","MYL4","1.173","4.453","False"
"Wm35","","","GSE59343","MicroArray","GPL10558","TIGAR","0.832","4.451","False"
"H9","90d","","GSE89957","RNASeq","","DEFB1","0.974","4.450","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","SLC26A9","-1.484","-4.448","False"
"Endometrial Carcinoma","","","GSE109022","MicroArray","GPL17692","E2F1","0.944","4.447","False"
"Mcf7","3h","","GSE26834","MicroArray","HG-U133A_2","NBR1","-1.466","-4.445","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","GBX2","2.880","4.444","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","CD59","-0.603","-4.444","False"
"Hela Kyoto","4h","12.5ng/mL","GSE121485","RNASeq","","MIRLET7D","-0.419","-4.443","False"
"Mcf7","24h","","GSE26834","MicroArray","HG-U133A_2","MYBL2","1.558","4.442","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","NOP56","0.570","4.441","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","GK5","2.877","4.440","False"
"Mcf7","3h","","GSE26834","MicroArray","HG-U133A_2","GLUL","-1.464","-4.440","False"
"H9","45d","","GSE89957","RNASeq","","CAPNS2","1.170","4.440","False"
"H9","45d","","GSE89957","RNASeq","","RNF128","1.170","4.440","False"
"Mcf7","3h","","GSE26834","MicroArray","HG-U133A_2","CRIPT","-1.464","-4.439","False"
"Hela Kyoto","4h","12.5ng/mL","GSE121485","RNASeq","","HSPB3","0.418","4.438","False"
"Endometrial Carcinoma","","","GSE109022","MicroArray","GPL17692","CNN2","0.942","4.437","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","TMEM121B","-1.479","-4.435","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","ZNF540","-1.479","-4.435","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","PIMREG","0.601","4.433","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","FSHR","2.872","4.433","False"
"Mcf7 Breast Cancer","24h","50ng/mL","GSE18953","MicroArray","GPL9550","HOXD3","-2.487","-4.432","False"
"Tumor Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","TCN1","-2.652","-4.432","False"
"Mcf7","24h","","GSE26834","MicroArray","HG-U133A_2","PRC1","1.553","4.428","False"
"Normal Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","TNPO2","2.869","4.427","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","CBFA2T3","1.476","4.425","False"
"Wm35","","","GSE59343","MicroArray","GPL10558","MXD3","-0.827","-4.423","False"
"Tumor Fibroblast","24h","50ng/mL","GSE18952","MicroArray","GPL9551","ERBB4","-2.647","-4.423","False"
"Ccl171 Fibroblast","24h","50ng/mL","GSE18954","MicroArray","GPL9550","NOMO2","-2.512","-4.423","False"
"Hela Kyoto","4h","100ng/mL","GSE121485","RNASeq","","PBXIP1","-0.951","-4.421","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","ZNF800","0.567","4.419","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","MAP1B","1.473","4.416","False"
"Mcf7","3h","","GSE26834","MicroArray","HG-U133A_2","IRS2","-1.455","-4.412","False"
"Osteoblast","24h","100nM","GSE21727","MicroArray","GPL6104","CX3CL1","-0.598","-4.406","False"
"Mcf7","24h","","GSE7561","MicroArray","HG-U133A_2","IFRD1","1.520","4.406","False"
"Mcf7 Breast Cancer","24h","50ng/mL","GSE18953","MicroArray","GPL9550","ANKRD19P","-2.471","-4.404","False"
"Choriocarcinoma","48h","100ng/mL","GSE119651","MicroArray","GPL21185","SERPINB5","1.468","4.400","False"
"Mcf7","24h","","GSE7561","MicroArray","HG-U133A_2","MCM10","1.518","4.400","False"
"Mcf7","3h","","GSE26834","MicroArray","HG-U133A_2","CDC6","1.451","4.400","False"
"H9","90d","","GSE89957","RNASeq","","ONECUT2","-0.963","-4.399","False"
"Osteoblast","2h","100nM","GSE21727","MicroArray","GPL6104","TRIB3","0.564","4.398","False"
