"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Macrophage","","","GSE79077","MicroArray","GPL17077","GBP5","8.905","13.095","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","CXCL11","9.808","13.091","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","DDX60","2.624","13.081","True"
"Peripheral Blood Monocyte","","","GSE142672","MicroArray","HG-U133_Plus_2","CD38","6.350","13.080","True"
"Um-Chor1","24h","50ng/mL","GSE77732","MicroArray","HuGene-2_0-st","IFI44","3.185","13.072","True"
"Monocytes Stimulated With M-Csf","3h","","GSE130567","RNASeq","","GBP5","6.920","13.071","True"
"Squamous Cell Carcinoma","","","GSE109720","RNASeq","","TAP1","4.444","13.066","True"
"Monocyte-Derived Dendritic","","","GSE47621","MicroArray","HuGene-1_0-st-v1","IFIT2","1.843","13.063","True"
"Double Negative","","","GSE89612","MicroArray","GPL16699","PLAAT4","7.448","13.062","True"
"Proximal Tubular Epithelial","","","GSE76340","MicroArray","GPL6947","HLA-DQA1","4.922","13.060","True"
"Calu3","21h","","GSE33264","MicroArray","GPL4133","HLA-DPA1","6.853","13.060","True"
"Primary Fibroblast","3h","","GSE106523","MicroArray","GPL13497","GBP4","3.388","13.060","True"
"B","48h","","GSE75007","MicroArray","GPL10558","IRF1","1.278","13.056","True"
"Melanoma","","","GSE64506","MicroArray","HuGene-2_0-st","IFITM1","3.646","13.051","True"
"Monocyte-Dervied Macrophage","2h","","GSE82227","RNASeq","","CCL8","3.879","13.045","True"
"Aaleb","","","GSE77154","MicroArray","HG-U133_Plus_2","ISG15","2.285","13.039","True"
"Monocyte","","","GSE83957","MicroArray","GPL10558","VAMP5","3.214","13.031","True"
"Hela","6h","","GSE11299","MicroArray","GPL6790","XAF1","3.504","13.029","True"
"Reconstructed Epidermis","","20ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","WARS1","4.076","13.029","True"
"Hcc","24h","1000IU/mL","GSE68927","MicroArray","HG-U133_Plus_2","PARP9","3.219","13.027","True"
"Endothelial","","","GSE3920","MicroArray","GPL96","IRF8","4.834","13.026","True"
"Melanocyte","","","GSE76340","MicroArray","GPL6947","IRF1","3.104","13.025","True"
"Patient","","","GSE11886","MicroArray","HG-U133_Plus_2","PLAAT4","5.525","13.022","True"
"Fibrosarcoma.Ht1080","","","GSE128392","RNASeq","","PARP9","3.946","13.017","True"
"Hela","10h","100U/mL","GSE103363","MicroArray","HuGene-1_0-st-v1","APOL3","3.796","13.010","True"
"Healthy","","","GSE32407","MicroArray","HG-U133A_2","CXCL11","6.183","13.009","True"
"Hela","6h","","GSE11299","MicroArray","GPL6790","CXCL10","3.498","13.007","True"
"Um-Chor1","24h","50ng/mL","GSE77732","MicroArray","HuGene-2_0-st","IL18BP","3.168","13.002","True"
"Monocyte-Derived Macrophage","24h","20ng/mL","GSE64996","MicroArray","HuEx-1_0-st-v1","CCL8","4.919","13.002","True"
"Primary Lung Microvascular Endothelial","6h","","GSE106524","MicroArray","GPL13497","CCL8","4.550","13.000","True"
"Proximal Tubular Epithelial","","","GSE76340","MicroArray","GPL6947","GBP4","4.898","12.996","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","GBP2","3.907","12.994","True"
"Hsg","12h","50ng/mL","GSE41291","MicroArray","GPL6947","IFI35","3.046","12.984","True"
"Nhbe","","100ng/m","E-MTAB-2091","MicroArray","HG-U133_Plus_2","IFI44L","6.793","12.977","True"
"B","6h","","GSE75007","MicroArray","GPL10558","IRF1","1.127","12.976","True"
"Cultured Macrophage","","20ng/mL","GSE18686","MicroArray","GPL6947","CD38","5.730","12.972","True"
"Corrected Ipsc-Derived Macrophage","","","GSE98454","RNASeq","","CXCL10","6.951","12.972","True"
"Whole Blood","24h","","GSE78193","MicroArray","GPL6848","P2RY14","4.915","12.966","True"
"Hela","10h","100U/mL","GSE103363","MicroArray","HuGene-1_0-st-v1","CTSS","3.782","12.962","True"
"Thp1","20h","100ng/mL","GSE132408","RNASeq","","GBP4","6.073","12.957","True"
"Melanoma","","","GSE64506","MicroArray","HuGene-2_0-st","SAMD9L","3.619","12.954","True"
"A375","3h","50n/m","E-MEXP-3720","MicroArray","HuGene-1_0-st-v1","APOL6","2.499","12.951","True"
"Hela","6h","","GSE11299","MicroArray","GPL6790","IFIT3","3.482","12.949","True"
"Normal Keratinocyte","","","GSE124939","RNASeq","","GBP2","3.544","12.946","True"
"B","96h","","GSE75007","MicroArray","GPL10558","TAP1","1.324","12.941","True"
"Fibroblast","4d","100IU/mL","GSE38798","MicroArray","GPL6947","GBP4","3.958","12.939","True"
"Fibroblast","","","GSE76340","MicroArray","GPL6947","GBP4","3.958","12.939","True"
"Aaleb","","","GSE77154","MicroArray","HG-U133_Plus_2","MMP1","2.267","12.938","True"
"Calu3","3h","","GSE33264","MicroArray","GPL4133","IRF8","4.311","12.935","True"
"Pbmc Lps Primed","","","GSE46914","MicroArray","HG-U133_Plus_2","IFI44L","4.073","12.929","True"
"Macrophage","","100U/m","E-MTAB-1326","MicroArray","SAMHD1_and_IFN_human_cells","CXCL10","6.362","12.920","True"
"B","96h","","GSE75007","MicroArray","GPL10558","GBP2","1.322","12.916","True"
"Monocyte-Derived Dendritic","","","GSE47621","MicroArray","HuGene-1_0-st-v1","IFI27","1.822","12.913","True"
"Hnec","","","GSE19182","MicroArray","HuGene-1_0-st-v1","GBP2","4.294","12.913","True"
"Hsg","24h","50ng/mL","GSE41291","MicroArray","GPL6947","HLA-DRA","3.631","12.903","True"
"Umbilical Vein Endothelial","","","GSE76340","MicroArray","GPL10558","HLA-DMB","3.771","12.896","True"
"Thp1","2d","","GSE58096","MicroArray","HG-U133_Plus_2","IFI27","8.321","12.895","True"
"Keratinocyte","","","GSE76340","MicroArray","GPL6947","HLA-DRA","7.758","12.894","True"
"Macrophage","","","GSE98368","RNASeq","","RNASE1","-8.944","-12.889","True"
"Primary Fibroblast","6h","","GSE106523","MicroArray","GPL13497","ETV7","3.972","12.878","True"
"Primary Fibroblast","3h","","GSE106523","MicroArray","GPL13497","CCL2","3.340","12.875","True"
"Macrophage","","","GSE30273","MicroArray","GPL6848","ANKRD22","6.389","12.868","True"
"Retinal Pigment Epithelial","48h","","GSE36331","MicroArray","GPL6244","CXCL10","6.168","12.868","True"
"Monocyte-Derived Dendritic","","","GSE47621","MicroArray","HuGene-1_0-st-v1","MX1","1.814","12.854","True"
"Thp1 Macrophage_Tb Uninfected","2h","","GSE17477","MicroArray","HG-U133A_2","PIM1","3.179","12.851","True"
"Gmcsf","24h","","GSE46903","MicroArray","GPL6947","PLAAT4","4.412","12.850","True"
"Umbilical Vein Endothelial","","","GSE76340","MicroArray","GPL10558","HLA-DMA","3.756","12.844","True"
"Um-Chor1","24h","50ng/mL","GSE77732","MicroArray","HuGene-2_0-st","TRIM22","3.130","12.843","True"
"Gmcsf","6h","","GSE46903","MicroArray","GPL6947","UBD","3.876","12.834","True"
"Thp1","","100U/m","E-MTAB-1326","MicroArray","SAMHD1_and_IFN_human_cells","ETV7","5.971","12.818","True"
"Sle Keratinocyte","","","GSE124939","RNASeq","","APOL3","4.459","12.817","True"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SAMHD1","3.491","12.813","True"
"Primary Fibroblast","24h","","GSE106523","MicroArray","GPL13497","HLA-DMB","5.164","12.806","True"
"Cultured Macrophage","","20ng/mL","GSE18686","MicroArray","GPL6947","MT1M","5.653","12.798","True"
"Hmec1","","","GSE19082","MicroArray","GPL6104","STAT1","2.419","12.792","True"
"Primary Fibroblast","6h","","GSE106523","MicroArray","GPL13497","GBP1","3.944","12.786","True"
"Gmcsf","72h","","GSE46903","MicroArray","GPL6947","GBP1","3.899","12.782","True"
"Pbmc.Cd14+","24h","20n/m","E-MTAB-2232","MicroArray","AE","GBP4","5.316","12.781","True"
"Primary Lung Microvascular Endothelial","6h","","GSE106524","MicroArray","GPL13497","EPSTI1","4.472","12.779","True"
"Wt Esc-Derived Macrophage","","","GSE98454","RNASeq","","IDO1","8.272","12.777","True"
"Hepatocyte","24h","","GSE38147","MicroArray","HuGene-1_0-st-v1","IFIT2","5.000","12.775","True"
"Hsg","12h","50ng/mL","GSE41291","MicroArray","GPL6947","IFI16","2.995","12.769","True"
"Hsg","24h","50ng/mL","GSE41291","MicroArray","GPL6947","GBP4","3.593","12.768","True"
"Normal Primary Thyroid","","100IU/mL","GSE5054","MicroArray","HG-U133A_2","IFITM1","7.304","12.761","True"
"Primary Lung Microvascular Endothelial","6h","","GSE106524","MicroArray","GPL13497","PLAAT4","4.466","12.761","True"
"Retinal Pigment Epithelial","48h","","GSE36331","MicroArray","GPL6244","GBP5","6.116","12.759","True"
"Melanoma","48h","1000IU/mL","GSE51259","MicroArray","GPL14550","HLA-DRB4","6.260","12.747","True"
"Fibroblast","6h","","GSE50954","MicroArray","GPL6104","IFIT2","2.982","12.746","True"
"Monocyte-Dervied Macrophage","2h","","GSE82227","RNASeq","","GBP1","3.790","12.745","True"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","STAT1","3.472","12.744","True"
"Whole Blood","48h","","GSE78193","MicroArray","GPL6848","CALHM6","4.725","12.742","True"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PLAAT4","3.470","12.739","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","HLA-DPA1","6.876","12.732","True"
"Keratinocyte","","","GSE76340","MicroArray","GPL6947","S100P","7.658","12.727","True"
"Squamous Cell Carcinoma","","","GSE109720","RNASeq","","SECTM1","4.327","12.725","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","STAT1","2.553","12.725","True"
"Proximal Tubular Epithelial","","","GSE76340","MicroArray","GPL6947","CXCL8","-4.792","-12.715","True"
"Macrophage","","","GSE49240","MicroArray","GPL10558","SOD2","4.228","12.715","True"
"Proximal Tubular Epithelial","","","GSE76340","MicroArray","GPL6947","CXCL10","4.791","12.713","True"
"Calu3","3h","","GSE33264","MicroArray","GPL4133","ITK","4.233","12.703","True"
"Whole Blood","24h","","GSE78193","MicroArray","GPL6848","CXCL9","4.815","12.702","True"
"Nhbe","","100ng/m","E-MTAB-2091","MicroArray","HG-U133_Plus_2","GBP4","6.648","12.701","True"
"Calu3","21h","","GSE33264","MicroArray","GPL4133","HLA-DQA1","6.665","12.701","True"
"Dermal Fibroblast_Patient","10h","1000IU/mL","GSE67737","MicroArray","GPL10558","IFIT3","3.691","12.699","True"
"Macrophage","","","GSE30273","MicroArray","GPL6848","P2RY14","6.304","12.696","True"
"Monocyte-Dervied Macrophage","2h","","GSE82227","RNASeq","","HAPLN3","3.770","12.677","True"
"Monocyte-Dervied Macrophage","2h","","GSE82227","RNASeq","","CD274","3.768","12.672","True"
"Cd14(+) Monocyte-Derived Macrophage","24h","25ng/mL","GSE17261","MicroArray","GPL6480","ANKRD22","11.532","12.664","True"
"Classical Monocytes.Fetal","4h","","GSE54817","MicroArray","GPL16699","CXCL9","8.915","12.663","True"
"Whole Blood","48h","","GSE78193","MicroArray","GPL6848","LYVE1","-4.695","-12.661","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","GBP2","3.202","12.661","True"
"Monocyte","6h","","GSE36537","MicroArray","GPL6480","ANKRD22","7.322","12.658","True"
"Hmec1","","","GSE19082","MicroArray","GPL6104","TMEM140","2.393","12.655","True"
"Primary Lung Microvascular Endothelial","24h","","GSE106524","MicroArray","GPL13497","IFI30","5.667","12.648","True"
"Um-Chor1","24h","50ng/mL","GSE77732","MicroArray","HuGene-2_0-st","IFIT2","3.081","12.644","True"
"Monocyte","6h","","GSE36537","MicroArray","GPL6480","CALHM6","7.312","12.641","True"
"Aml.Plb985","","","E-MTAB-5690","MicroArray","HuGene-2_0-st","TAP1","3.253","12.641","True"
"B","48h","","GSE75007","MicroArray","GPL10558","GBP1","1.237","12.639","True"
"Monocyte-Dervied Macrophage","2h","","GSE82227","RNASeq","","TBX21","3.758","12.639","True"
"Disease Ipsc-Derived Macrophage","","","GSE98454","RNASeq","","CXCL11","8.109","12.639","True"
"Pmn","","","GSE131990","RNASeq","","CXCL10","5.770","12.635","True"
"Proximal Tubular Epithelial","","","GSE76340","MicroArray","GPL6947","IFI27","4.761","12.634","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","C4A","3.798","12.633","True"
"Um-Chor1","24h","50ng/mL","GSE77732","MicroArray","HuGene-2_0-st","IRF1","3.074","12.617","True"
"Primary Fibroblast","24h","","GSE106523","MicroArray","GPL13497","GBP1","5.085","12.610","True"
"A375","3h","50n/m","E-MEXP-3720","MicroArray","HuGene-1_0-st-v1","ICAM1","2.432","12.605","True"
"Hcc","24h","1000IU/mL","GSE68927","MicroArray","HG-U133_Plus_2","PLAAT4","3.113","12.599","True"
"Um-Chor1","24h","50ng/mL","GSE77732","MicroArray","HuGene-2_0-st","IFIH1","3.068","12.592","True"
"Huvec","","","GSE6092","MicroArray","HG-U133_Plus_2","PLAAT4","4.437","12.592","True"
"Thp1","2d","","GSE58096","MicroArray","HG-U133_Plus_2","GBP2","8.117","12.580","True"
"Patient","","","GSE11886","MicroArray","HG-U133_Plus_2","IFI44L","5.337","12.580","True"
"Pbmc Lps Primed","","","GSE46914","MicroArray","HG-U133_Plus_2","IDO1","3.960","12.572","True"
"Melanoma","48h","1000IU/mL","GSE51259","MicroArray","GPL14550","HLA-DRB5","6.170","12.563","True"
"B","3h","","GSE75007","MicroArray","GPL10558","GBP2","0.906","12.563","True"
"Melanoma","48h","1000IU/mL","GSE51259","MicroArray","GPL14550","IFITM1","6.166","12.556","True"
"Calu3","6h","","GSE33264","MicroArray","GPL4133","BATF2","5.857","12.549","True"
"Hsg","4h","50ng/mL","GSE41291","MicroArray","GPL6947","WARS1","2.574","12.545","True"
"Dermal Fibroblast_Patient","10h","1000IU/mL","GSE67737","MicroArray","GPL10558","WARS1","3.646","12.543","True"
"Melanoma","48h","1000IU/mL","GSE51259","MicroArray","GPL14550","IDO1","6.156","12.535","True"
"Fibroblast","6h","","GSE50954","MicroArray","GPL6104","TAP1","2.933","12.535","True"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","BTN3A3","3.415","12.535","True"
"Hsg","12h","50ng/mL","GSE41291","MicroArray","GPL6947","IRF9","2.940","12.534","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","PLAAT4","6.765","12.528","True"
"Calu3","6h","","GSE33264","MicroArray","GPL4133","CIITA","5.847","12.527","True"
"Peripheral Blood Monocyte","","","GSE142672","MicroArray","HG-U133_Plus_2","P2RY14","6.081","12.526","True"
"Um-Chor1","24h","50ng/mL","GSE77732","MicroArray","HuGene-2_0-st","IFIT1","3.052","12.524","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","HLA-DRA","6.760","12.519","True"
"Primary Lung Microvascular Endothelial","24h","","GSE106524","MicroArray","GPL13497","PLAAT4","5.603","12.504","True"
"Primary Monocyte","","","GSE86298","MicroArray","HuGene-1_0-st-v1","GBP4","5.339","12.480","True"
"Monocyte+Mcsf","24h","100U/mL","GSE11864","MicroArray","HG-U133_Plus_2","CXCL9","6.694","12.478","True"
"Hsg","48h","50ng/mL","GSE41291","MicroArray","GPL6947","GBP2","5.005","12.475","True"
"Monocyte-Dervied Macrophage","2h","","GSE82227","RNASeq","","APOL6","3.708","12.471","True"
"Monocyte+Mcsf+Pam3Cys","24h","100U/mL","GSE11864","MicroArray","HG-U133_Plus_2","ANKRD22","5.752","12.461","True"
"Melanoma","","","GSE85898","MicroArray","HG-U133_Plus_2","NMI","2.550","12.459","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","IRF1","6.728","12.458","True"
"Melanoma","","","GSE64506","MicroArray","HuGene-2_0-st","CTSS","3.480","12.458","True"
"Melanoma","","","GSE85898","MicroArray","HG-U133_Plus_2","CMPK2","2.547","12.445","True"
"Macrophage","","","GSE49240","MicroArray","GPL10558","FABP4","-4.138","-12.443","True"
"Hela","","100U/m","E-MTAB-1326","MicroArray","SAMHD1_and_IFN_human_cells","UBD","4.109","12.439","True"
"Double Negative","","","GSE89612","MicroArray","GPL16699","BATF2","7.092","12.438","True"
"Monocyte+Mcsf+Pam3Cys","24h","100U/mL","GSE11864","MicroArray","HG-U133_Plus_2","SERPING1","5.741","12.436","True"
"Hsg","12h","50ng/mL","GSE41291","MicroArray","GPL6947","STAT1","2.916","12.430","True"
"Squamous Cell Carcinoma","","","GSE109720","RNASeq","","TBX21","4.225","12.424","True"
"Hmec1","","","GSE19082","MicroArray","GPL6104","IFI30","2.348","12.419","True"
"Macrophage","18h","","GSE36537","MicroArray","GPL6480","UBD","8.811","12.418","True"
"Umbilical Vein Endothelial","","","GSE76340","MicroArray","GPL10558","WARS1","3.631","12.415","True"
"Facs Sorted Mdsc","","","GSE105142","RNASeq","","GBP1","9.839","12.395","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","CXCL9","9.283","12.390","True"
"Monocyte-Derived Macrophage","24h","20ng/mL","GSE64996","MicroArray","HuEx-1_0-st-v1","CD38","4.687","12.388","True"
"Hela","10h","100U/mL","GSE103363","MicroArray","HuGene-1_0-st-v1","PLAAT4","3.614","12.384","True"
"Peripheral Blood Monocyte","","","GSE142672","MicroArray","HG-U133_Plus_2","CXCL10","6.010","12.380","True"
"Primary Lung Microvascular Endothelial","6h","","GSE106524","MicroArray","GPL13497","BATF2","4.332","12.378","True"
"Hela","","100U/m","E-MTAB-1326","MicroArray","SAMHD1_and_IFN_human_cells","CXCL11","4.087","12.371","True"
"Melanocyte","","","GSE76340","MicroArray","GPL6947","HLA-DQA1","2.948","12.371","True"
"Um-Chor1","24h","50ng/mL","GSE77732","MicroArray","HuGene-2_0-st","NMI","3.014","12.370","True"
"B","6h","","GSE75007","MicroArray","GPL10558","SOCS1","1.075","12.369","True"
"Reconstructed Epidermis","","20ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","GBP1","3.867","12.362","True"
"Wt Esc-Derived Macrophage","","","GSE98454","RNASeq","","GBP1","8.001","12.358","True"
"Normal Primary Thyroid","","100IU/mL","GSE5054","MicroArray","HG-U133A","CXCL10","3.860","12.354","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","CXCL11","3.123","12.349","True"
"Monocyte","6h","","GSE36537","MicroArray","GPL6480","FCGR1B","7.144","12.349","True"
"Fibrosarcoma.Ht1080","","","GSE128392","RNASeq","","AIM2","3.743","12.347","True"
"Wt Esc-Derived Macrophage","","","GSE98454","RNASeq","","CXCL10","7.994","12.346","True"
"Dendritic","","100U/m","E-MTAB-1326","MicroArray","SAMHD1_and_IFN_human_cells","GBP5","4.577","12.345","True"
"Macrophage","","","GSE30273","MicroArray","GPL6848","GBP4","6.128","12.343","True"
"Facs Sorted Mdsc","","","GSE105142","RNASeq","","CXCL11","9.797","12.343","True"
"Primary Lung Microvascular Endothelial","24h","","GSE106524","MicroArray","GPL13497","PLA1A","5.531","12.343","True"
"Normal Primary Thyroid","","100IU/mL","GSE5054","MicroArray","HG-U133A_2","CXCL10","7.063","12.340","True"
"Monocyte","6h","","GSE36537","MicroArray","GPL6480","GBP4","7.136","12.336","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","C1S","10.619","12.335","True"
"A549","24h","","GSE5542","MicroArray","GPL96","IDO1","7.328","12.320","True"
"Cultured Macrophage","","20ng/mL","GSE18686","MicroArray","GPL6947","CFB","5.439","12.313","True"
"Aml.Plb985","","","E-MTAB-5690","MicroArray","HuGene-2_0-st","IRF1","3.169","12.313","True"
"Melanoma","","","GSE85898","MicroArray","HG-U133_Plus_2","WARS1","2.519","12.309","True"
"Primary","","100U/m","E-MTAB-5316","RNASeq","","FCGR1A","3.934","12.308","True"
"Monocyte+Mcsf+Pam3Cys","24h","100U/mL","GSE11864","MicroArray","HG-U133_Plus_2","IFI27","5.681","12.306","True"
"Corrected Ipsc-Derived Macrophage","","","GSE98454","RNASeq","","APOL3","6.592","12.302","True"
"Sle Keratinocyte","","","GSE124939","RNASeq","","HAPLN3","4.277","12.295","True"
"Hela","6h","","GSE11299","MicroArray","GPL6790","PARP9","3.304","12.286","True"
"Hnec","","","GSE19182","MicroArray","HuGene-1_0-st-v1","IFIT2","4.085","12.284","True"
"Melanoma","48h","1000IU/mL","GSE51259","MicroArray","GPL14550","IRF1","6.030","12.279","True"
"Double Negative","","","GSE89612","MicroArray","GPL16699","HLA-DRB5","6.999","12.276","True"
"Fibroblast","4d","100IU/mL","GSE38798","MicroArray","GPL6947","EPSTI1","3.754","12.275","True"
"Fibroblast","","","GSE76340","MicroArray","GPL6947","EPSTI1","3.754","12.275","True"
"Primary Lung Microvascular Endothelial","3h","","GSE106524","MicroArray","GPL13497","CCL8","3.394","12.274","True"
"Macrophage","","","E-MTAB-3255","MicroArray","MDM_Transformed_data_matrix","CCL8","5.635","12.273","True"
"Primary Fibroblast","6h","","GSE106523","MicroArray","GPL13497","SECTM1","3.783","12.267","True"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PSMB8","3.341","12.265","True"
"Macrophage","","","GSE49240","MicroArray","GPL10558","PLAAT4","4.078","12.262","True"
"Whole Blood","24h","","GSE78193","MicroArray","GPL6848","CALHM6","4.640","12.240","True"
"Dermal Fibroblast_Control","10h","1000IU/mL","GSE67737","MicroArray","GPL10558","IFI35","3.590","12.238","True"
"Spac1L","","250uM","GSE56026","MicroArray","HG-U133_Plus_2","TRIM22","5.283","12.232","True"
"Psoriasis","","","GSE32407","MicroArray","HG-U133A_2","CXCL11","6.076","12.218","True"
"Melanoma","","","GSE64506","MicroArray","HuGene-2_0-st","IFIT3","3.413","12.217","True"
"A549","6h","","GSE5542","MicroArray","GPL96","GBP1","6.007","12.208","True"
"Hsg","12h","50ng/mL","GSE41291","MicroArray","GPL6947","STAT2","2.864","12.208","True"
"Macrophage","1d","10ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","P2RY14","7.126","12.200","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","TGM2","2.446","12.194","True"
"Macrophage","","100U/m","E-MTAB-1326","MicroArray","SAMHD1_and_IFN_human_cells","GBP5","6.004","12.192","True"
"Monocyte+Mcsf","24h","100U/mL","GSE11864","MicroArray","HG-U133_Plus_2","IFI27","6.541","12.192","True"
"Gmcsf","6h","","GSE46903","MicroArray","GPL6947","PLAAT4","3.680","12.186","True"
"Microglia","6h","","GSE1432","MicroArray","GPL96","CXCL11","7.825","12.185","True"
"B","12h","","GSE75007","MicroArray","GPL10558","IRF1","1.130","12.185","True"
"Hela","24h","","GSE11299","MicroArray","GPL6790","CD74","6.255","12.183","True"
"Macrophage","","","GSE79077","MicroArray","GPL17077","CCL8","8.282","12.178","True"
"Normal Primary Thyroid","","100IU/mL","GSE5054","MicroArray","HG-U133A","CCL20","-3.805","-12.178","True"
"Disease Ipsc-Derived Macrophage","","","GSE98454","RNASeq","","CXCL10","7.811","12.175","True"
"B","48h","","GSE75007","MicroArray","GPL10558","EPSTI1","1.192","12.173","True"
"Hsg","24h","50ng/mL","GSE41291","MicroArray","GPL6947","CXCL10","3.424","12.166","True"
"Monocyte-Dervied Macrophage","6h","","GSE82227","RNASeq","","GBP1","5.743","12.163","True"
"Disease Ipsc-Derived Macrophage","","","GSE98454","RNASeq","","GBP4","7.799","12.157","True"
"Dermal Fibroblast_Control","10h","1000IU/mL","GSE67737","MicroArray","GPL10558","IFI44L","3.564","12.150","True"
"Primary Fibroblast","3h","","GSE106523","MicroArray","GPL13497","IFIT3","3.151","12.145","True"
"Fibroblast","4d","100IU/mL","GSE38798","MicroArray","GPL6947","HLA-DQA1","3.713","12.138","True"
"Fibroblast","","","GSE76340","MicroArray","GPL6947","HLA-DQA1","3.713","12.138","True"
"Dermal Fibroblast_Control","10h","1000IU/mL","GSE67737","MicroArray","GPL10558","ISG15","3.560","12.137","True"
"Normal Primary Thyroid","","100IU/mL","GSE5054","MicroArray","HG-U133A_2","CXCL11","6.944","12.132","True"
"Normal Primary Thyroid","","100IU/mL","GSE5054","MicroArray","HG-U133A","HLA-DPB1","3.788","12.126","True"
"Gmcsf","72h","","GSE46903","MicroArray","GPL6947","GBP4","3.698","12.124","True"
"Hela","24h","","GSE11299","MicroArray","GPL6790","GBP2","6.222","12.118","True"
"Squamous Cell Carcinoma","","","GSE109720","RNASeq","","OAS2","4.118","12.110","True"
"Aaleb","","","GSE77154","MicroArray","HG-U133_Plus_2","DDX58","2.121","12.107","True"
"Hsg","12h","50ng/mL","GSE41291","MicroArray","GPL6947","TAP1","2.838","12.097","True"
"Primary Fibroblast","24h","","GSE106523","MicroArray","GPL13497","IFI30","4.878","12.096","True"
"Um-Chor1","24h","50ng/mL","GSE77732","MicroArray","HuGene-2_0-st","PARP14","2.947","12.092","True"
"Cultured Macrophage","","20ng/mL","GSE18686","MicroArray","GPL6947","CCL5","5.340","12.091","True"
"Monocyte-Dervied Macrophage","24h","","GSE82227","RNASeq","","ANKRD22","6.903","12.089","True"
"Macrophage","24h","","GSE85346","MicroArray","GPL13497","UBD","5.829","12.071","True"
"Facs Sorted Mdsc","","","GSE105142","RNASeq","","IDO1","9.580","12.070","True"
"Whole Blood","48h","","GSE78193","MicroArray","GPL6848","GBP5","4.475","12.068","True"
"Gmcsf","6h","","GSE46903","MicroArray","GPL6947","VAMP5","3.641","12.056","True"
"Primary Lung Microvascular Endothelial","6h","","GSE106524","MicroArray","GPL13497","TAP1","4.219","12.056","True"
"Cultured Macrophage","","20ng/mL","GSE18686","MicroArray","GPL6947","IFITM1","5.325","12.055","True"
"Primary Fibroblast","6h","","GSE106523","MicroArray","GPL13497","CIITA","3.718","12.053","True"
"Aaleb","","","GSE77154","MicroArray","HG-U133_Plus_2","IFI44","2.112","12.052","True"
"Macrophage","3d","10ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","ANKRD22","8.104","12.048","True"
"B","12h","","GSE75007","MicroArray","GPL10558","WDFY1","1.117","12.047","True"
"Primary","","100U/m","E-MTAB-5316","RNASeq","","ETV7","3.850","12.045","True"
"Macrophage","","","GSE30273","MicroArray","GPL6848","CALHM6","5.979","12.042","True"
"Hsg","24h","50ng/mL","GSE41291","MicroArray","GPL6947","CXCL9","3.388","12.040","True"
"B","3h","","GSE75007","MicroArray","GPL10558","SOCS1","0.869","12.039","True"
"A375","48h","50n/m","E-MEXP-3720","MicroArray","HuGene-1_0-st-v1","MGP","-6.452","-12.038","True"
"Pbmc Lps Primed","","","GSE46914","MicroArray","HG-U133_Plus_2","RSAD2","3.792","12.037","True"
"Monocyte-Derived Macrophage","24h","20ng/mL","GSE64996","MicroArray","HuEx-1_0-st-v1","SERPING1","4.553","12.035","True"
"Thp1","20h","100ng/mL","GSE132408","RNASeq","","GBP5","5.639","12.031","True"
"A375","3h","50n/m","E-MEXP-3720","MicroArray","HuGene-1_0-st-v1","PDCD1LG2","2.321","12.031","True"
"Calu3","3h","","GSE33264","MicroArray","GPL4133","IDO1","4.009","12.028","True"
"Hcc","24h","1000IU/mL","GSE68927","MicroArray","HG-U133_Plus_2","PSMB8","2.972","12.026","True"
"Monocyte","1.5h","","GSE38351","MicroArray","HG-U133_Plus_2","ANKRD22","6.224","12.026","True"
"Primary Fibroblast","3h","","GSE106523","MicroArray","GPL13497","SECTM1","3.118","12.020","True"
"Lung Adenocarcinoma","","","GSE109720","RNASeq","","SNORA74A","-0.687","-12.015","True"
"Hcc","24h","1000IU/mL","GSE68927","MicroArray","HG-U133_Plus_2","DTX3L","2.968","12.012","True"
