"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","UBD","-0.781","-4.055","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","UBASH3B","1.233","4.054","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","COL4A1","1.822","4.053","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","PAMR1","-1.232","-4.051","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","ARID3A","1.847","4.050","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","FCRLB","-1.819","-4.046","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","CRABP2","-1.229","-4.043","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","MFSD12","1.841","4.037","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","KCNN3","1.890","4.032","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","FNBP1","-1.226","-4.031","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","PRR15","-0.776","-4.027","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","SIDT1","-1.835","-4.025","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","BEST2","-1.833","-4.021","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","NAT8B","-1.831","-4.016","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","ODF3L2","-0.774","-4.014","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","CDKN2B","1.803","4.011","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","NUDT7","-1.219","-4.009","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","RBP1","1.801","4.007","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","C8orf74","-0.772","-4.005","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","TDRD1","1.826","4.005","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","ALDH1B1","1.218","4.005","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","RNF32","-0.771","-4.002","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","SERPINA6","-1.876","-4.001","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","PIN1","1.823","3.998","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","ERRFI1","-1.215","-3.996","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","CAPN5","-1.215","-3.994","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","RALGPS2","-1.821","-3.994","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","BAIAP2L1","1.214","3.993","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","PLXNA4","1.871","3.991","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","PTGES","-1.213","-3.989","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","SMAD7","1.870","3.987","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","TJP3","-1.869","-3.987","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","MAP3K5","-1.792","-3.986","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","CKS2","-1.791","-3.984","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","PDGFRA","-1.210","-3.978","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","SYTL5","1.788","3.977","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","IL11","1.787","3.976","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","LINC00312","1.864","3.975","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","FOXM1","-1.787","-3.975","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","DIO2","-1.863","-3.973","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","PPP1R13L","1.207","3.970","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","SLC47A1","-1.809","-3.968","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","DLGAP3","-0.765","-3.968","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","IGFBPL1","-0.764","-3.965","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","LY6G6E","1.808","3.965","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","SERPINB3","-1.858","-3.963","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","PCDH18","-1.205","-3.962","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","PDGFB","1.857","3.960","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","CLIC6","-1.204","-3.959","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","CTSS","-1.779","-3.958","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","ADRB2","-1.856","-3.958","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","CREB3L2","1.203","3.956","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","ITGA11","1.203","3.954","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","TRIP13","-1.777","-3.954","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","CKAP2L","-1.776","-3.952","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","SH2D5","-1.853","-3.952","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","TNS1","1.772","3.942","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","DSP","1.198","3.940","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","SLC22A15","1.770","3.938","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","INPP5D","-1.846","-3.937","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","OPRM1","1.794","3.935","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","SFRP1","-1.769","-3.935","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","NCAPH","-1.769","-3.934","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","CLDN1","-1.766","-3.928","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","PDGFD","-1.765","-3.928","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","PODXL","1.841","3.925","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","GPNMB","-1.193","-3.925","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","SURF2","1.788","3.921","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","NUAK1","1.762","3.921","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","COL1A2","0.755","3.919","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","PSMD2","1.191","3.917","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","NCF2","-1.760","-3.915","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","AURKA","-1.758","-3.912","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","SLAMF8","1.758","3.910","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","IRF1","-1.189","-3.910","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","RFLNB","1.189","3.909","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","AADAC","-1.833","-3.909","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","LDLR","1.781","3.907","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","MAPKBP1","1.780","3.905","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","AOX1","-1.755","-3.904","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","PARP11","-1.778","-3.900","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","IL13RA2","-1.828","-3.899","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","PCSK1N","-0.751","-3.898","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","CHI3L2","-1.827","-3.897","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","LPXN","1.184","3.892","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","FAM177B","-0.750","-3.891","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","GK","-1.748","-3.888","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","CHML","1.773","3.888","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","ALDH3A2","-1.181","-3.885","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","PIK3IP1","1.820","3.882","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","PDE4B","-1.769","-3.881","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","GPC6","1.744","3.881","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","BIRC5","-1.744","-3.880","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","EVX1","-0.748","-3.880","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","ZCCHC13","-1.818","-3.878","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","CLTCL1","1.742","3.876","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","ACAN","-0.747","-3.875","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","ANGPTL5","-1.817","-3.875","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","PTH","-1.767","-3.875","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","SHARPIN","1.765","3.870","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","KIF17","-1.812","-3.865","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","CISD3","-0.745","-3.864","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","NKX1-2","-0.744","-3.862","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","CA11","-1.811","-3.861","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","PSG3","-1.809","-3.858","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","PODNL1","1.732","3.853","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","BTBD11","1.806","3.852","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","CDCA2","-1.728","-3.845","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","RAB3B","1.169","3.845","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","CCN2","1.803","3.845","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","DIO3","-1.753","-3.845","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","HOXB1","-1.752","-3.843","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","GPR20","-1.802","-3.842","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","SERPINB2","-1.802","-3.842","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","STEAP1","-1.726","-3.839","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","DRAM1","-1.166","-3.835","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","HAS2","-1.723","-3.834","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","CSRNP1","1.166","3.833","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","INSL6","1.797","3.832","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","PLAAT4","-1.722","-3.830","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","PYROXD2","-1.164","-3.828","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","AMOT","-1.164","-3.827","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","INTU","1.719","3.824","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","PAWR","1.719","3.824","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","TGFBR3","-1.792","-3.822","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","AKAP12","-1.717","-3.820","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","SPAG5","-1.717","-3.820","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","PLEKHG4","-1.161","-3.819","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","GFPT1","1.161","3.818","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","SRPX2","1.161","3.817","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","CSDC2","1.715","3.816","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","HAPLN2","-0.735","-3.815","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","WNT5B","1.788","3.813","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","CMAHP","1.714","3.813","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","GRIN2C","-1.738","-3.812","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","PARP14","-1.159","-3.812","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","FAM160A1","-1.786","-3.809","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","CRYBG2","-1.786","-3.808","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","PCYOX1","-1.158","-3.808","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","FLRT1","-1.784","-3.804","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","ZNF581","-1.155","-3.799","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","C20orf96","-0.732","-3.799","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","EFNB2","1.155","3.798","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","AOX1","-1.779","-3.794","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","MYL7","1.779","3.793","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","PIK3C2G","-1.729","-3.792","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","SHC4","-1.775","-3.786","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","TSPAN2","1.701","3.783","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","SLC1A5","1.700","3.783","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","CACNG5","1.724","3.781","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","FZD7","1.699","3.780","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","CYB5A","-1.149","-3.780","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","IFI44L","-1.723","-3.779","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","SCN4A","-1.721","-3.774","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","ADHFE1","-1.147","-3.770","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","COL1A1","1.694","3.769","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","ADRA2A","-1.146","-3.769","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","DDX21","1.146","3.768","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","ITGA1","1.146","3.768","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","CDON","-1.718","-3.768","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","FGD2","-1.766","-3.767","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","MSN","1.145","3.765","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","SRCAP","0.725","3.764","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","PDGFA","1.691","3.762","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","PLAU","-1.691","-3.762","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","CASP1","-1.691","-3.761","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","KCNK2","-1.690","-3.760","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","ABLIM2","-1.762","-3.759","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","DAW1","-1.689","-3.758","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","CNKSR3","-1.762","-3.757","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","PIPOX","-0.724","-3.755","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","CDC45","-1.686","-3.752","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","CHGA","1.711","3.752","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","GSTM3","-1.141","-3.751","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","EZHIP","1.759","3.751","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","C16orf71","-1.709","-3.748","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","PSMB10","-1.140","-3.748","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","SEMA7A","1.757","3.748","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","QPCT","1.684","3.747","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","ISLR2","1.683","3.744","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","SLC22A23","1.139","3.744","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","ACKR4","-1.682","-3.742","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","CACNA1S","-1.706","-3.742","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","DYSF","1.681","3.739","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","GMDS","-1.137","-3.739","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","AHNAK2","-1.137","-3.737","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","SULT1C2","-1.752","-3.737","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","E2F7","1.136","3.735","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","ULBP2","1.136","3.735","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","EPHA5","-1.678","-3.734","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","ENOX1","-1.677","-3.731","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","MYLIP","-1.134","-3.728","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","ZNF549","1.699","3.727","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","CLEC2B","-1.675","-3.727","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","RASSF6","-1.747","-3.725","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","TMEM26","-1.746","-3.724","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","N4BP2L1","1.745","3.722","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","RAC2","-1.671","-3.718","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","CYP17A1","-0.717","-3.718","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","LPIN1","-1.130","-3.717","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","IFIT1","-1.130","-3.716","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","FCGR2B","-1.693","-3.714","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","COL4A6","-1.741","-3.713","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","GABARAPL3","1.740","3.711","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","TNS1","1.740","3.710","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","EDNRA","-1.128","-3.710","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","NRAP","1.691","3.709","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","IL1R1","-1.739","-3.709","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","SLC9A9","-1.127","-3.707","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","SLC9A9","-1.738","-3.706","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","SAA2","-1.738","-3.706","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","GPRIN3","1.737","3.705","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","PLEKHA4","-1.127","-3.705","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","TM6SF1","1.665","3.705","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","PBX1","-1.737","-3.705","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","GADD45B","1.663","3.699","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","DCBLD1","1.124","3.696","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","SOX4","1.733","3.696","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","AKAP12","-1.124","-3.696","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","ACLY","1.124","3.695","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","ANKRD29","-1.732","-3.694","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","FGF5","-1.659","-3.691","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","PSME4","1.122","3.690","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","JPH3","-1.682","-3.689","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","SLC16A6","-1.729","-3.688","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","DKFZP434A062","1.729","3.687","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","IL17F","0.711","3.687","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","SCD","1.727","3.683","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","KIFC1","-1.655","-3.682","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","MCTP1","-1.726","-3.681","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","C11orf87","-1.725","-3.679","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","HNRNPAB","1.119","3.679","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","MANF","1.118","3.676","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","TCAP","1.676","3.676","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","IL15RA","-1.676","-3.675","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","SRPRB","1.117","3.672","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","JAG1","1.722","3.672","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","KCNN4","1.650","3.672","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","SHOX","-0.707","-3.671","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","BCAT1","1.116","3.671","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","SCN2A","-1.673","-3.670","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","RCAN2","-1.719","-3.665","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","SSTR1","-1.718","-3.664","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","ETV2","1.670","3.663","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","PHGDH","1.646","3.662","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","TLL1","1.668","3.658","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","GNG11","-1.644","-3.657","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","KIAA0087","1.667","3.656","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","MEDAG","-1.111","-3.654","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","ARL4A","1.110","3.651","False"
"Hle B3","","","GSE98225","MicroArray","GPL21047","KLRC4","-1.712","-3.651","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","CDCA3","-1.641","-3.650","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","GPAM","1.640","3.649","False"
"Fibroblast","24h","","E-MTAB-4871","MicroArray","exprs","NTM","1.109","3.647","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","NPHS2","-0.702","-3.644","False"
"Normal Ovarian Fibroblast","48h","5ng/mLof","GSE40266","MicroArray","HG-U133_Plus_2","CCL11","1.638","3.644","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","CASP8AP2","1.661","3.644","False"
"Coronary Artery Endothelial","","","GSE96089","MicroArray","GPL16699","MYO3A","-0.701","-3.638","False"
"Trabecular Meshwork","","","GSE7144","MicroArray","GPL96","KRTAP1-3","-1.656","-3.633","False"
